"x";"y";"z"
0.766935;-0.132501;0.42985
0.746455;-0.117778;0.470391
0.730696;-0.073611;0.501576
0.65689;0;0.471064
0.724395;0;0.514048
0.768856;-0.060489;0.565896
0.730696;-0.073611;0.501576
0.724395;0;0.514048
0.60096;0.085753;0.44481
0.592873;0.165003;0.437827
0.6051;0.137265;0.399712
0.600959;-0.085753;0.44481
0.661223;-0.083705;0.454734
0.672055;-0.133928;0.413907
0.766935;-0.132501;0.42985
0.686135;-0.150669;0.36083
0.672055;-0.133928;0.413907
0.605101;-0.137265;0.399712
0.600959;-0.085753;0.44481
0.672055;-0.133928;0.413907
0.700219;-0.133928;0.307756
0.619427;-0.137236;0.283145
0.613258;-0.154354;0.341675
0.686135;-0.150669;0.36083
0.700219;-0.133928;0.307756
0.613258;-0.154354;0.341675
0.809626;-0.108881;0.517481
0.746455;-0.117778;0.470391
0.786583;-0.096783;0.544847
0.839021;-0.085261;0.611098
0.809626;-0.108881;0.517481
0.786583;-0.096783;0.544847
0.786583;-0.096783;0.544847
0.730696;-0.073611;0.501576
0.768856;-0.060489;0.565896
0.813417;-0.075788;0.626247
0.786583;-0.096783;0.544847
0.768856;-0.060489;0.565896
0.730696;0.073611;0.501576
0.661223;0.083705;0.454734
0.672055;0.133928;0.413907
0.724395;0;0.514048
0.661223;0.083705;0.454734
0.730696;0.073611;0.501576
0.761767;0;0.574316
0.724395;0;0.514048
0.730696;0.073611;0.501576
0.613258;-0.154354;0.341675
0.605101;-0.137265;0.399712
0.686135;-0.150669;0.36083
0.787419;-0.117778;0.38931
0.700219;-0.133928;0.307756
0.686135;-0.150669;0.36083
0.832669;-0.096783;0.490118
0.766935;-0.132501;0.42985
0.809626;-0.108881;0.517481
0.864627;-0.075788;0.595949
0.832669;-0.096783;0.490118
0.809626;-0.108881;0.517481
0.787419;-0.117778;0.38931
0.686135;-0.150669;0.36083
0.766935;-0.132501;0.42985
0.832669;-0.096783;0.490118
0.787419;-0.117778;0.38931
0.766935;-0.132501;0.42985
0.768856;-0.060489;0.565896
0.724395;0;0.514048
0.761767;0;0.574316
0.793721;-0.047367;0.637899
0.768856;-0.060489;0.565896
0.761767;0;0.574316
0.700219;0.133928;0.307756
0.686135;0.150669;0.36083
0.613258;0.154354;0.341675
0.619427;0.137236;0.283145
0.700219;0.133928;0.307756
0.613258;0.154354;0.341675
0.839021;-0.085261;0.611098
0.786583;-0.096783;0.544847
0.813417;-0.075788;0.626247
0.879938;-0.067092;0.698065
0.839021;-0.085261;0.611098
0.813417;-0.075788;0.626247
0.864627;-0.075788;0.595949
0.809626;-0.108881;0.517481
0.839021;-0.085261;0.611098
0.911944;-0.059638;0.692571
0.864627;-0.075788;0.595949
0.839021;-0.085261;0.611098
0.813417;-0.075788;0.626247
0.768856;-0.060489;0.565896
0.793721;-0.047367;0.637899
0.847933;-0.059638;0.70356
0.813417;-0.075788;0.626247
0.793721;-0.047367;0.637899
0.746455;0.117778;0.470391
0.672055;0.133928;0.413907
0.686135;0.150669;0.36083
0.761767;0;0.574316
0.730696;0.073611;0.501576
0.768856;0.060489;0.565896
0.785843;0;0.642561
0.761767;0;0.574316
0.768856;0.060489;0.565896
0.730696;0.073611;0.501576
0.672055;0.133928;0.413907
0.746455;0.117778;0.470391
0.768856;0.060489;0.565896
0.730696;0.073611;0.501576
0.746455;0.117778;0.470391
0.711051;-0.083705;0.266929
0.617684;-0.085941;0.23593
0.619427;-0.137236;0.283145
0.700219;-0.133928;0.307756
0.711051;-0.083705;0.266929
0.619427;-0.137236;0.283145
0.884319;-0.047367;0.584297
0.832669;-0.096783;0.490118
0.864627;-0.075788;0.595949
0.936563;-0.037273;0.688344
0.884319;-0.047367;0.584297
0.864627;-0.075788;0.595949
0.850396;-0.060489;0.46907
0.787419;-0.117778;0.38931
0.832669;-0.096783;0.490118
0.884319;-0.047367;0.584297
0.850396;-0.060489;0.46907
0.832669;-0.096783;0.490118
0.803175;-0.073611;0.358128
0.700219;-0.133928;0.307756
0.787419;-0.117778;0.38931
0.850396;-0.060489;0.46907
0.803175;-0.073611;0.358128
0.787419;-0.117778;0.38931
0.793721;-0.047367;0.637899
0.761767;0;0.574316
0.785843;0;0.642561
0.823314;-0.037273;0.707784
0.793721;-0.047367;0.637899
0.785843;0;0.642561
0.711051;0.083705;0.266929
0.700219;0.133928;0.307756
0.619427;0.137236;0.283145
0.617684;0.085941;0.23593
0.711051;0.083705;0.266929
0.619427;0.137236;0.283145
0.803175;-0.073611;0.358128
0.711051;-0.083705;0.266929
0.700219;-0.133928;0.307756
0.879938;-0.067092;0.698065
0.813417;-0.075788;0.626247
0.847933;-0.059638;0.70356
0.957193;-0.059825;0.765755
0.879938;-0.067092;0.698065
0.847933;-0.059638;0.70356
0.911944;-0.059638;0.692571
0.839021;-0.085261;0.611098
0.879938;-0.067092;0.698065
1.003279;-0.053178;0.765755
0.911944;-0.059638;0.692571
0.879938;-0.067092;0.698065
0.936563;-0.037273;0.688344
0.864627;-0.075788;0.595949
0.911944;-0.059638;0.692571
1.038733;-0.033236;0.765755
0.936563;-0.037273;0.688344
0.911944;-0.059638;0.692571
0.847933;-0.059638;0.70356
0.793721;-0.047367;0.637899
0.823314;-0.037273;0.707784
0.911107;-0.053178;0.765755
0.847933;-0.059638;0.70356
0.823314;-0.037273;0.707784
0.746455;0.117778;0.470391
0.686135;0.150669;0.36083
0.766935;0.132501;0.42985
0.786583;0.096783;0.544847
0.746455;0.117778;0.470391
0.766935;0.132501;0.42985
0.785843;0;0.642561
0.768856;0.060489;0.565896
0.793721;0.047367;0.637899
0.813468;0;0.709475
0.785843;0;0.642561
0.793721;0.047367;0.637899
0.793721;0.047367;0.637899
0.768856;0.060489;0.565896
0.786583;0.096783;0.544847
0.768856;0.060489;0.565896
0.746455;0.117778;0.470391
0.786583;0.096783;0.544847
0.766935;0.132501;0.42985
0.686135;0.150669;0.36083
0.700219;0.133928;0.307756
0.711051;-0.083705;0.266929
0.715384;0;0.250599
0.617684;-0.085941;0.23593
0.946409;0;0.686653
0.884319;-0.047367;0.584297
0.936563;-0.037273;0.688344
1.052913;0;0.765755
0.946409;0;0.686653
0.936563;-0.037273;0.688344
0.8922;0;0.579635
0.850396;-0.060489;0.46907
0.884319;-0.047367;0.584297
0.946409;0;0.686653
0.8922;0;0.579635
0.884319;-0.047367;0.584297
0.857486;0;0.46065
0.803175;-0.073611;0.358128
0.850396;-0.060489;0.46907
0.8922;0;0.579635
0.857486;0;0.46065
0.850396;-0.060489;0.46907
0.809479;0;0.345652
0.711051;-0.083705;0.266929
0.803175;-0.073611;0.358128
0.857486;0;0.46065
0.809479;0;0.345652
0.803175;-0.073611;0.358128
0.823314;-0.037273;0.707784
0.785843;0;0.642561
0.813468;0;0.709475
0.875654;-0.033236;0.765755
0.823314;-0.037273;0.707784
0.813468;0;0.709475
0.575771;-0.160243;0.166623
0.604276;-0.168176;0.22124
0.625577;0;0.219883
0.596768;0;0.166623
0.575771;-0.160243;0.166623
0.625577;0;0.219883
0.604276;0.168176;0.22124
0.596768;0;0.166623
0.625577;0;0.219883
0.809479;0;0.345652
0.715384;0;0.250599
0.711051;-0.083705;0.266929
0.957193;-0.059825;0.765755
0.847933;-0.059638;0.70356
0.911107;-0.053178;0.765755
0.979075;-0.058052;0.777181
0.957193;-0.059825;0.765755
0.911107;-0.053178;0.765755
1.003279;-0.053178;0.765755
0.879938;-0.067092;0.698065
0.957193;-0.059825;0.765755
1.028157;-0.051602;0.777879
1.003279;-0.053178;0.765755
0.957193;-0.059825;0.765755
1.038733;-0.033236;0.765755
0.911944;-0.059638;0.692571
1.003279;-0.053178;0.765755
1.065915;-0.032251;0.778419
1.038733;-0.033236;0.765755
1.003279;-0.053178;0.765755
1.052913;0;0.765755
0.936563;-0.037273;0.688344
1.038733;-0.033236;0.765755
1.081016;0;0.778632
1.052913;0;0.765755
1.038733;-0.033236;0.765755
0.911107;-0.053178;0.765755
0.823314;-0.037273;0.707784
0.875654;-0.033236;0.765755
0.92999;-0.051602;0.776479
0.911107;-0.053178;0.765755
0.875654;-0.033236;0.765755
0.786583;0.096783;0.544847
0.766935;0.132501;0.42985
0.809626;0.108881;0.517481
0.813417;0.075788;0.626247
0.786583;0.096783;0.544847
0.809626;0.108881;0.517481
0.809626;0.108881;0.517481
0.766935;0.132501;0.42985
0.787419;0.117778;0.38931
0.766935;0.132501;0.42985
0.700219;0.133928;0.307756
0.787419;0.117778;0.38931
0.813468;0;0.709475
0.793721;0.047367;0.637899
0.823314;0.037273;0.707784
0.861474;0;0.765755
0.813468;0;0.709475
0.823314;0.037273;0.707784
0.823314;0.037273;0.707784
0.793721;0.047367;0.637899
0.813417;0.075788;0.626247
0.793721;0.047367;0.637899
0.786583;0.096783;0.544847
0.813417;0.075788;0.626247
0.787419;0.117778;0.38931
0.700219;0.133928;0.307756
0.711051;0.083705;0.266929
0.625577;0;0.219883
0.617684;-0.085941;0.23593
0.715384;0;0.250599
0.803175;0.073611;0.358128
0.711051;0.083705;0.266929
0.715384;0;0.250599
1.038733;0.033236;0.765755
0.946409;0;0.686653
1.052913;0;0.765755
1.065915;0.032174;0.778419
1.038733;0.033236;0.765755
1.052913;0;0.765755
0.936563;0.037273;0.688344
0.8922;0;0.579635
0.946409;0;0.686653
1.038733;0.033236;0.765755
0.936563;0.037273;0.688344
0.946409;0;0.686653
0.884319;0.047367;0.584297
0.857486;0;0.46065
0.8922;0;0.579635
0.936563;0.037273;0.688344
0.884319;0.047367;0.584297
0.8922;0;0.579635
0.850396;0.060489;0.46907
0.809479;0;0.345652
0.857486;0;0.46065
0.884319;0.047367;0.584297
0.850396;0.060489;0.46907
0.857486;0;0.46065
0.803175;0.073611;0.358128
0.715384;0;0.250599
0.809479;0;0.345652
0.850396;0.060489;0.46907
0.803175;0.073611;0.358128
0.809479;0;0.345652
0.875654;-0.033236;0.765755
0.813468;0;0.709475
0.861474;0;0.765755
0.892235;-0.032251;0.775943
0.875654;-0.033236;0.765755
0.861474;0;0.765755
0.979075;-0.058052;0.777181
0.911107;-0.053178;0.765755
0.92999;-0.051602;0.776479
0.992645;-0.053621;0.784366
0.979075;-0.058052;0.777181
0.92999;-0.051602;0.776479
1.028157;-0.051602;0.777879
0.957193;-0.059825;0.765755
0.979075;-0.058052;0.777181
1.041577;-0.047663;0.785649
1.028157;-0.051602;0.777879
0.979075;-0.058052;0.777181
1.065915;-0.032251;0.778419
1.003279;-0.053178;0.765755
1.028157;-0.051602;0.777879
1.079216;-0.029789;0.786631
1.065915;-0.032251;0.778419
1.028157;-0.051602;0.777879
1.081016;0;0.778632
1.038733;-0.033236;0.765755
1.065915;-0.032251;0.778419
1.094273;0;0.787027
1.081016;0;0.778632
1.065915;-0.032251;0.778419
1.065915;0.032174;0.778419
1.052913;0;0.765755
1.081016;0;0.778632
1.079216;0.029174;0.786631
1.065915;0.032174;0.778419
1.081016;0;0.778632
0.92999;-0.051602;0.776479
0.875654;-0.033236;0.765755
0.892235;-0.032251;0.775943
0.943713;-0.047663;0.783087
0.92999;-0.051602;0.776479
0.892235;-0.032251;0.775943
0.813417;0.075788;0.626247
0.809626;0.108881;0.517481
0.839021;0.085261;0.611098
0.847933;0.059638;0.70356
0.813417;0.075788;0.626247
0.839021;0.085261;0.611098
0.839021;0.085261;0.611098
0.809626;0.108881;0.517481
0.832669;0.096783;0.490118
0.809626;0.108881;0.517481
0.787419;0.117778;0.38931
0.832669;0.096783;0.490118
0.832669;0.096783;0.490118
0.787419;0.117778;0.38931
0.803175;0.073611;0.358128
0.787419;0.117778;0.38931
0.711051;0.083705;0.266929
0.803175;0.073611;0.358128
0.861474;0;0.765755
0.823314;0.037273;0.707784
0.875654;0.033236;0.765755
0.877131;0;0.775726
0.861474;0;0.765755
0.875654;0.033236;0.765755
0.875654;0.033236;0.765755
0.823314;0.037273;0.707784
0.847933;0.059638;0.70356
0.823314;0.037273;0.707784
0.813417;0.075788;0.626247
0.847933;0.059638;0.70356
1.028157;0.051503;0.777879
1.038733;0.033236;0.765755
1.065915;0.032174;0.778419
1.041577;0.046875;0.785649
1.028157;0.051503;0.777879
1.065915;0.032174;0.778419
1.003279;0.053178;0.765755
0.936563;0.037273;0.688344
1.038733;0.033236;0.765755
1.028157;0.051503;0.777879
1.003279;0.053178;0.765755
1.038733;0.033236;0.765755
0.911944;0.059638;0.692571
0.884319;0.047367;0.584297
0.936563;0.037273;0.688344
1.003279;0.053178;0.765755
0.911944;0.059638;0.692571
0.936563;0.037273;0.688344
0.864627;0.075788;0.595949
0.850396;0.060489;0.46907
0.884319;0.047367;0.584297
0.911944;0.059638;0.692571
0.864627;0.075788;0.595949
0.884319;0.047367;0.584297
0.864627;0.075788;0.595949
0.832669;0.096783;0.490118
0.850396;0.060489;0.46907
0.832669;0.096783;0.490118
0.803175;0.073611;0.358128
0.850396;0.060489;0.46907
0.892235;-0.032251;0.775943
0.861474;0;0.765755
0.877131;0;0.775726
0.906073;-0.029789;0.782101
0.892235;-0.032251;0.775943
0.877131;0;0.775726
0.992645;-0.053621;0.784366
0.92999;-0.051602;0.776479
0.943713;-0.047663;0.783087
0.997575;-0.04786;0.787068
0.992645;-0.053621;0.784366
0.943713;-0.047663;0.783087
1.041577;-0.047663;0.785649
0.979075;-0.058052;0.777181
0.992645;-0.053621;0.784366
1.043903;-0.042542;0.788686
1.041577;-0.047663;0.785649
0.992645;-0.053621;0.784366
1.079216;-0.029789;0.786631
1.028157;-0.051602;0.777879
1.041577;-0.047663;0.785649
1.079539;-0.026589;0.789934
1.079216;-0.029789;0.786631
1.041577;-0.047663;0.785649
1.094273;0;0.787027
1.065915;-0.032251;0.778419
1.079216;-0.029789;0.786631
1.093795;0;0.790431
1.094273;0;0.787027
1.079216;-0.029789;0.786631
1.079216;0.029174;0.786631
1.081016;0;0.778632
1.094273;0;0.787027
1.079539;0.024511;0.789934
1.079216;0.029174;0.786631
1.094273;0;0.787027
1.041577;0.046875;0.785649
1.065915;0.032174;0.778419
1.079216;0.029174;0.786631
1.043903;0.039883;0.788686
1.041577;0.046875;0.785649
1.079216;0.029174;0.786631
0.943713;-0.047663;0.783087
0.892235;-0.032251;0.775943
0.906073;-0.029789;0.782101
0.951249;-0.042542;0.785448
0.943713;-0.047663;0.783087
0.906073;-0.029789;0.782101
0.847933;0.059638;0.70356
0.839021;0.085261;0.611098
0.879938;0.067092;0.698065
0.911107;0.053178;0.765755
0.847933;0.059638;0.70356
0.879938;0.067092;0.698065
0.879938;0.067092;0.698065
0.839021;0.085261;0.611098
0.864627;0.075788;0.595949
0.839021;0.085261;0.611098
0.832669;0.096783;0.490118
0.864627;0.075788;0.595949
0.877131;0;0.775726
0.875654;0.033236;0.765755
0.892235;0.032236;0.775943
0.891016;0;0.781708
0.877131;0;0.775726
0.892235;0.032236;0.775943
0.892235;0.032236;0.775943
0.875654;0.033236;0.765755
0.911107;0.053178;0.765755
0.875654;0.033236;0.765755
0.847933;0.059638;0.70356
0.911107;0.053178;0.765755
0.992645;0.052956;0.784366
1.028157;0.051503;0.777879
1.041577;0.046875;0.785649
0.997575;0.045616;0.787068
0.992645;0.052956;0.784366
1.041577;0.046875;0.785649
0.979075;0.057969;0.777181
1.003279;0.053178;0.765755
1.028157;0.051503;0.777879
0.992645;0.052956;0.784366
0.979075;0.057969;0.777181
1.028157;0.051503;0.777879
0.957193;0.059825;0.765755
0.911944;0.059638;0.692571
1.003279;0.053178;0.765755
0.979075;0.057969;0.777181
0.957193;0.059825;0.765755
1.003279;0.053178;0.765755
0.957193;0.059825;0.765755
0.879938;0.067092;0.698065
0.911944;0.059638;0.692571
0.879938;0.067092;0.698065
0.864627;0.075788;0.595949
0.911944;0.059638;0.692571
0.906073;-0.029789;0.782101
0.877131;0;0.775726
0.891016;0;0.781708
0.915613;-0.026589;0.7842
0.906073;-0.029789;0.782101
0.891016;0;0.781708
0.997575;-0.04786;0.787068
0.943713;-0.047663;0.783087
0.951249;-0.042542;0.785448
0.993532;-0.042099;0.785033
0.997575;-0.04786;0.787068
0.951249;-0.042542;0.785448
1.043903;-0.042542;0.788686
0.992645;-0.053621;0.784366
0.997575;-0.04786;0.787068
1.035492;-0.037421;0.786631
1.043903;-0.042542;0.788686
0.997575;-0.04786;0.787068
1.079539;-0.026589;0.789934
1.041577;-0.047663;0.785649
1.043903;-0.042542;0.788686
1.067772;-0.023388;0.787863
1.079539;-0.026589;0.789934
1.043903;-0.042542;0.788686
1.093795;0;0.790431
1.079216;-0.029789;0.786631
1.079539;-0.026589;0.789934
1.080684;0;0.788354
1.093795;0;0.790431
1.079539;-0.026589;0.789934
1.079539;0.024511;0.789934
1.094273;0;0.787027
1.093795;0;0.790431
1.067772;0.018464;0.787863
1.079539;0.024511;0.789934
1.093795;0;0.790431
1.043903;0.039883;0.788686
1.079216;0.029174;0.786631
1.079539;0.024511;0.789934
1.035492;0.031119;0.786631
1.043903;0.039883;0.788686
1.079539;0.024511;0.789934
0.997575;0.045616;0.787068
1.041577;0.046875;0.785649
1.043903;0.039883;0.788686
0.993532;0.036781;0.785033
0.997575;0.045616;0.787068
1.043903;0.039883;0.788686
0.951249;-0.042542;0.785448
0.906073;-0.029789;0.782101
0.915613;-0.026589;0.7842
0.951569;-0.037421;0.783431
0.951249;-0.042542;0.785448
0.915613;-0.026589;0.7842
0.911107;0.053178;0.765755
0.879938;0.067092;0.698065
0.957193;0.059825;0.765755
0.92999;0.051553;0.776479
0.911107;0.053178;0.765755
0.957193;0.059825;0.765755
0.891016;0;0.781708
0.892235;0.032236;0.775943
0.906073;0.029666;0.782101
0.901357;0;0.783702
0.891016;0;0.781708
0.906073;0.029666;0.782101
0.906073;0.029666;0.782101
0.892235;0.032236;0.775943
0.92999;0.051553;0.776479
0.892235;0.032236;0.775943
0.911107;0.053178;0.765755
0.92999;0.051553;0.776479
0.951249;0.041213;0.785448
0.992645;0.052956;0.784366
0.997575;0.045616;0.787068
0.951569;0.03427;0.783431
0.951249;0.041213;0.785448
0.997575;0.045616;0.787068
0.943713;0.047269;0.783087
0.979075;0.057969;0.777181
0.992645;0.052956;0.784366
0.951249;0.041213;0.785448
0.943713;0.047269;0.783087
0.992645;0.052956;0.784366
0.92999;0.051553;0.776479
0.957193;0.059825;0.765755
0.979075;0.057969;0.777181
0.943713;0.047269;0.783087
0.92999;0.051553;0.776479
0.979075;0.057969;0.777181
0.915613;-0.026589;0.7842
0.891016;0;0.781708
0.901357;0;0.783702
0.919292;-0.023388;0.7822
0.915613;-0.026589;0.7842
0.901357;0;0.783702
0.993532;-0.042099;0.785033
0.951249;-0.042542;0.785448
0.951569;-0.037421;0.783431
0.980182;-0.037667;0.77801
0.993532;-0.042099;0.785033
0.951569;-0.037421;0.783431
1.035492;-0.037421;0.786631
0.997575;-0.04786;0.787068
0.993532;-0.042099;0.785033
1.016712;-0.033482;0.779111
1.035492;-0.037421;0.786631
0.993532;-0.042099;0.785033
1.067772;-0.023388;0.787863
1.043903;-0.042542;0.788686
1.035492;-0.037421;0.786631
1.044812;-0.020926;0.779957
1.067772;-0.023388;0.787863
1.035492;-0.037421;0.786631
1.080684;0;0.788354
1.079539;-0.026589;0.789934
1.067772;-0.023388;0.787863
1.056052;0;0.780295
1.080684;0;0.788354
1.067772;-0.023388;0.787863
1.067772;0.018464;0.787863
1.093795;0;0.790431
1.080684;0;0.788354
1.044812;0.01131;0.779957
1.067772;0.018464;0.787863
1.080684;0;0.788354
1.035492;0.031119;0.786631
1.079539;0.024511;0.789934
1.067772;0.018464;0.787863
1.016712;0.021172;0.779111
1.035492;0.031119;0.786631
1.067772;0.018464;0.787863
0.993532;0.036781;0.785033
1.043903;0.039883;0.788686
1.035492;0.031119;0.786631
0.980182;0.027281;0.77801
0.993532;0.036781;0.785033
1.035492;0.031119;0.786631
0.951569;0.03427;0.783431
0.997575;0.045616;0.787068
0.993532;0.036781;0.785033
0.943653;0.027327;0.776909
0.951569;0.03427;0.783431
0.993532;0.036781;0.785033
0.951569;-0.037421;0.783431
0.915613;-0.026589;0.7842
0.919292;-0.023388;0.7822
0.943653;-0.033482;0.776909
0.951569;-0.037421;0.783431
0.919292;-0.023388;0.7822
0.901357;0;0.783702
0.906073;0.029666;0.782101
0.915613;0.026173;0.7842
0.906379;0;0.781708
0.901357;0;0.783702
0.915613;0.026173;0.7842
0.915613;0.026173;0.7842
0.906073;0.029666;0.782101
0.943713;0.047269;0.783087
0.906073;0.029666;0.782101
0.92999;0.051553;0.776479
0.943713;0.047269;0.783087
0.919292;0.022403;0.7822
0.951249;0.041213;0.785448
0.951569;0.03427;0.783431
0.915553;0.019003;0.776064
0.919292;0.022403;0.7822
0.951569;0.03427;0.783431
0.919292;0.022403;0.7822
0.915613;0.026173;0.7842
0.951249;0.041213;0.785448
0.915613;0.026173;0.7842
0.943713;0.047269;0.783087
0.951249;0.041213;0.785448
0.919292;-0.023388;0.7822
0.901357;0;0.783702
0.906379;0;0.781708
0.915553;-0.020926;0.776064
0.919292;-0.023388;0.7822
0.906379;0;0.781708
0.980182;-0.037667;0.77801
0.951569;-0.037421;0.783431
0.943653;-0.033482;0.776909
0.957193;-0.035895;0.765755
0.980182;-0.037667;0.77801
0.943653;-0.033482;0.776909
1.016712;-0.033482;0.779111
0.993532;-0.042099;0.785033
0.980182;-0.037667;0.77801
0.98792;-0.031906;0.765755
1.016712;-0.033482;0.779111
0.980182;-0.037667;0.77801
1.044812;-0.020926;0.779957
1.035492;-0.037421;0.786631
1.016712;-0.033482;0.779111
1.011552;-0.019942;0.765755
1.044812;-0.020926;0.779957
1.016712;-0.033482;0.779111
1.056052;0;0.780295
1.067772;-0.023388;0.787863
1.044812;-0.020926;0.779957
1.021006;0;0.765755
1.056052;0;0.780295
1.044812;-0.020926;0.779957
1.044812;0.01131;0.779957
1.080684;0;0.788354
1.056052;0;0.780295
1.011552;0.003324;0.765755
1.044812;0.01131;0.779957
1.056052;0;0.780295
1.016712;0.021172;0.779111
1.067772;0.018464;0.787863
1.044812;0.01131;0.779957
0.98792;0.010635;0.765755
1.016712;0.021172;0.779111
1.044812;0.01131;0.779957
0.980182;0.027281;0.77801
1.035492;0.031119;0.786631
1.016712;0.021172;0.779111
0.957193;0.017947;0.765755
0.980182;0.027281;0.77801
1.016712;0.021172;0.779111
0.943653;0.027327;0.776909
0.993532;0.036781;0.785033
0.980182;0.027281;0.77801
0.926468;0.021271;0.765755
0.943653;0.027327;0.776909
0.980182;0.027281;0.77801
0.915553;0.019003;0.776064
0.951569;0.03427;0.783431
0.943653;0.027327;0.776909
0.902834;0.016618;0.765755
0.915553;0.019003;0.776064
0.943653;0.027327;0.776909
0.943653;-0.033482;0.776909
0.919292;-0.023388;0.7822
0.915553;-0.020926;0.776064
0.926468;-0.031906;0.765755
0.943653;-0.033482;0.776909
0.915553;-0.020926;0.776064
0.906379;0;0.781708
0.915613;0.026173;0.7842
0.919292;0.022403;0.7822
0.904312;0;0.775726
0.906379;0;0.781708
0.919292;0.022403;0.7822
0.904312;0;0.775726
0.919292;0.022403;0.7822
0.915553;0.019003;0.776064
0.89338;0;0.765755
0.904312;0;0.775726
0.915553;0.019003;0.776064
0.915553;-0.020926;0.776064
0.906379;0;0.781708
0.904312;0;0.775726
0.902834;-0.019942;0.765755
0.915553;-0.020926;0.776064
0.904312;0;0.775726
0.957193;-0.035895;0.765755
0.943653;-0.033482;0.776909
0.926468;-0.031906;0.765755
0.98792;-0.031906;0.765755
0.980182;-0.037667;0.77801
0.957193;-0.035895;0.765755
1.011552;-0.019942;0.765755
1.016712;-0.033482;0.779111
0.98792;-0.031906;0.765755
1.021006;0;0.765755
1.044812;-0.020926;0.779957
1.011552;-0.019942;0.765755
1.011552;0.003324;0.765755
1.056052;0;0.780295
1.021006;0;0.765755
0.98792;0.010635;0.765755
1.044812;0.01131;0.779957
1.011552;0.003324;0.765755
0.957193;0.017947;0.765755
1.016712;0.021172;0.779111
0.98792;0.010635;0.765755
0.926468;0.021271;0.765755
0.980182;0.027281;0.77801
0.957193;0.017947;0.765755
0.902834;0.016618;0.765755
0.943653;0.027327;0.776909
0.926468;0.021271;0.765755
0.89338;0;0.765755
0.915553;0.019003;0.776064
0.902834;0.016618;0.765755
0.926468;-0.031906;0.765755
0.915553;-0.020926;0.776064
